image_names,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
tallbuilding_a487074.jpg,0.35237122,0.29071045,0.32408142,0.028839111,0.0021362305,0.0012054443,0.00061035156,4.5776367e-05,0.1822815,0.21612549,0.27209473,0.2800598,0.047439575,0.0012817383,0.0006866455,3.0517578e-05,0.08955383,0.18734741,0.21269226,0.23149109,0.07380676,0.2033081,0.0017700195,3.0517578e-05
tallbuilding_a212018.jpg,0.118377686,0.30993652,0.3113098,0.09262085,0.033493042,0.04324341,0.04751587,0.043502808,0.17123413,0.21884155,0.15568542,0.12731934,0.14811707,0.090774536,0.061843872,0.026184082,0.23075867,0.19511414,0.117263794,0.047332764,0.046142578,0.070129395,0.2587433,0.03451538
tallbuilding_art1370.jpg,0.24131775,0.18251038,0.099746704,0.12649536,0.1293335,0.14117432,0.07527161,0.0041503906,0.017868042,0.12939453,0.25128174,0.27609253,0.12272644,0.1275177,0.07296753,0.0021514893,0.0042266846,0.11784363,0.12864685,0.15382385,0.20854187,0.3161621,0.06958008,0.0011749268
tallbuilding_art1756.jpg,0.3047638,0.24516296,0.20610046,0.11621094,0.0552063,0.037994385,0.02746582,0.007095337,0.25849915,0.17637634,0.27766418,0.1320343,0.06123352,0.049682617,0.034072876,0.010437012,0.24406433,0.17547607,0.17225647,0.10914612,0.1446228,0.06878662,0.06500244,0.020645142
tallbuilding_a588087.jpg,0.07658386,0.15866089,0.1312561,0.11949158,0.28320312,0.19187927,0.026443481,0.012481689,0.068237305,0.15127563,0.17282104,0.13825989,0.069885254,0.36679077,0.023910522,0.00881958,0.01159668,0.088394165,0.1924591,0.1660614,0.107284546,0.057769775,0.28286743,0.093566895
tallbuilding_art528.jpg,0.2724762,0.102142334,0.089767456,0.075531006,0.082855225,0.081848145,0.07595825,0.21942139,0.14932251,0.08981323,0.07284546,0.08265686,0.106048584,0.12312317,0.12524414,0.25094604,0.09465027,0.08818054,0.078826904,0.06994629,0.061798096,0.06858826,0.1214447,0.41656494
tallbuilding_art554.jpg,0.03793335,0.1322174,0.19567871,0.15242004,0.032821655,0.00592041,0.11810303,0.3249054,0.052597046,0.15281677,0.21020508,0.11520386,0.020492554,0.0057373047,0.092926025,0.35002136,0.035217285,0.12593079,0.17375183,0.1526947,0.057739258,0.008605957,0.012619019,0.43344116
tallbuilding_art446.jpg,0.080337524,0.28355408,0.25006104,0.059829712,0.011459351,0.0074157715,0.0056610107,0.30168152,0.19363403,0.19607544,0.23146057,0.057022095,0.011001587,0.0054779053,0.005645752,0.29968262,0.17352295,0.16294861,0.14498901,0.1796112,0.023620605,0.0103302,0.0050964355,0.29988098
tallbuilding_art1393.jpg,0.08796692,0.1829834,0.25279236,0.14530945,0.06842041,0.068603516,0.04447937,0.14944458,0.07823181,0.19621277,0.2655182,0.1374054,0.061340332,0.07043457,0.04336548,0.14749146,0.08836365,0.18359375,0.26719666,0.16052246,0.068374634,0.061660767,0.033294678,0.13699341
tallbuilding_art101.jpg,0.18870544,0.24905396,0.13645935,0.14884949,0.10018921,0.061950684,0.03907776,0.07571411,0.099349976,0.22010803,0.25473022,0.1598053,0.10733032,0.05923462,0.036636353,0.062805176,0.06085205,0.18418884,0.2912445,0.2723999,0.09565735,0.05709839,0.03363037,0.004928589
tallbuilding_art1732.jpg,0.13476562,0.19807434,0.28341675,0.12332153,0.108078,0.076919556,0.04296875,0.032455444,0.086120605,0.20124817,0.20547485,0.2471466,0.12426758,0.06996155,0.042114258,0.023666382,0.07728577,0.20321655,0.21234131,0.16369629,0.10127258,0.1667633,0.046966553,0.028457642
tallbuilding_art1624.jpg,0.27101135,0.31619263,0.2283783,0.10028076,0.046020508,0.023834229,0.010910034,0.0033721924,0.17501831,0.1728363,0.11727905,0.20428467,0.2830658,0.032226562,0.009628296,0.0056610107,0.013137817,0.23986816,0.17874146,0.08648682,0.063934326,0.35134888,0.060333252,0.006149292
tallbuilding_art943.jpg,0.00015258789,0.020187378,0.11404419,0.29319763,0.24064636,0.2437439,0.083847046,0.004180908,0.0002746582,0.028289795,0.14422607,0.29284668,0.17350769,0.2962494,0.063583374,0.0010223389,6.1035156e-05,0.029586792,0.115737915,0.1982727,0.2624054,0.08357239,0.30763245,0.0027313232
tallbuilding_a804068.jpg,0.04043579,0.21208191,0.21890259,0.30049133,0.12548828,0.07295227,0.023376465,0.0062713623,0.041656494,0.18043518,0.22052002,0.19813538,0.23216248,0.0973053,0.025161743,0.004623413,0.035324097,0.12483215,0.25952148,0.11958313,0.096588135,0.1668396,0.19465637,0.0026550293
tallbuilding_a807024.jpg,0.10028076,0.19744873,0.12866211,0.16116333,0.26348877,0.098236084,0.03767395,0.013046265,0.08000183,0.1928711,0.1509552,0.091156006,0.12452698,0.31098938,0.042099,0.0074005127,0.103500366,0.17861938,0.14221191,0.104019165,0.11860657,0.20213318,0.14872742,0.0021820068
tallbuilding_art979.jpg,0.2335968,0.3324585,0.076309204,0.06552124,0.044158936,0.058135986,0.15827942,0.031539917,0.021820068,0.33444214,0.29841614,0.05859375,0.05204773,0.07978821,0.14268494,0.012207031,0.03605652,0.15182495,0.41975403,0.110946655,0.05432129,0.107055664,0.11231995,0.0077209473
tallbuilding_art332.jpg,0.03829956,0.11743164,0.16731262,0.16329956,0.24189758,0.09152222,0.1269226,0.05331421,0.0042419434,0.1322174,0.13591003,0.22174072,0.12471008,0.27838135,0.0896759,0.013122559,0.0009765625,0.13027954,0.086746216,0.27738953,0.18751526,0.30056763,0.016342163,0.00018310547
tallbuilding_a484066.jpg,0.122299194,0.12835693,0.2523346,0.34480286,0.09475708,0.035964966,0.016937256,0.004547119,0.16015625,0.07841492,0.094573975,0.2071228,0.3323059,0.07536316,0.04333496,0.008728027,0.16001892,0.12435913,0.07862854,0.071746826,0.075149536,0.13543701,0.3197174,0.034942627
tallbuilding_a438046.jpg,0.2773285,0.11546326,0.10508728,0.073287964,0.054138184,0.1005249,0.17350769,0.10066223,0.2912445,0.12004089,0.107406616,0.0770874,0.051101685,0.0443573,0.27635193,0.032409668,0.30610657,0.1282196,0.10494995,0.069732666,0.042922974,0.031021118,0.03829956,0.27874756
tallbuilding_art736.jpg,1.5258789e-05,0.07237244,0.24996948,0.16542053,0.32258606,0.056274414,0.09346008,0.039901733,0.0546875,0.15415955,0.16645813,0.13105774,0.3155365,0.07902527,0.080337524,0.018737793,0.012466431,0.10658264,0.18260193,0.12120056,0.14627075,0.256073,0.15144348,0.023361206
tallbuilding_bost390.jpg,0.008056641,0.009124756,0.040115356,0.111206055,0.18380737,0.064331055,0.42123413,0.16212463,0.01550293,0.039245605,0.06800842,0.21495056,0.03225708,0.012634277,0.3912201,0.22618103,0.012252808,0.041397095,0.19242859,0.106277466,0.017944336,0.0045318604,0.18800354,0.4371643
tallbuilding_a806016.jpg,0.13092041,0.2809143,0.21658325,0.11578369,0.09527588,0.0843811,0.055007935,0.021133423,0.13812256,0.13162231,0.11477661,0.36444092,0.15763855,0.06373596,0.028335571,0.0013275146,0.20066833,0.17150879,0.13572693,0.10897827,0.17541504,0.2071991,0.00048828125,1.5258789e-05
tallbuilding_a487082.jpg,0.66703796,0.11857605,0.060897827,0.04446411,0.06492615,0.017608643,0.01524353,0.011245728,0.14866638,0.15667725,0.26792908,0.23939514,0.12008667,0.04045105,0.013519287,0.0132751465,0.0519104,0.098236084,0.16207886,0.10359192,0.11654663,0.36494446,0.087142944,0.015548706
tallbuilding_art1556.jpg,0.11476135,0.19415283,0.34436035,0.17449951,0.05340576,0.050628662,0.059402466,0.0087890625,0.10673523,0.15110779,0.20869446,0.3274536,0.09461975,0.04914856,0.05848694,0.003753662,0.121170044,0.1312561,0.09770203,0.0947113,0.11328125,0.15788269,0.28068542,0.0033111572
tallbuilding_art1618.jpg,0.14863586,0.13439941,0.21972656,0.10884094,0.10342407,0.14421082,0.121780396,0.018981934,0.1898346,0.09362793,0.092300415,0.2461853,0.23866272,0.119903564,0.01789856,0.0015869141,0.20437622,0.19769287,0.19172668,0.15791321,0.062454224,0.18481445,0.0009613037,6.1035156e-05
tallbuilding_a248018.jpg,0.008377075,0.08682251,0.10523987,0.16487122,0.35050964,0.1675415,0.10446167,0.012176514,0.0287323,0.11595154,0.12364197,0.13323975,0.05860901,0.26556396,0.25071716,0.023544312,0.07849121,0.16670227,0.15522766,0.033859253,0.008529663,0.039367676,0.47143555,0.04638672
tallbuilding_art385.jpg,0.0057373047,0.104644775,0.17796326,0.059692383,0.06663513,0.093170166,0.3849945,0.107162476,0.06964111,0.21690369,0.060455322,0.075912476,0.032348633,0.23976135,0.28782654,0.017150879,0.20117188,0.13513184,0.07373047,0.035446167,0.04005432,0.2423706,0.26286316,0.009231567
tallbuilding_art1350.jpg,0.19766235,0.13175964,0.34625244,0.18139648,0.073349,0.04359436,0.02154541,0.0044403076,0.11621094,0.20474243,0.11314392,0.41659546,0.08255005,0.03753662,0.022415161,0.00680542,0.15515137,0.18670654,0.10081482,0.070236206,0.43675232,0.034362793,0.0140686035,0.0019073486
tallbuilding_a808015.jpg,0.29193115,0.25205994,0.1973877,0.1356659,0.08201599,0.0287323,0.009613037,0.0025939941,0.14993286,0.19242859,0.16200256,0.22084045,0.1655426,0.09674072,0.0103302,0.0021820068,0.11701965,0.17854309,0.13697815,0.10647583,0.061523438,0.13571167,0.25575256,0.0079956055
tallbuilding_a808090.jpg,0.27204895,0.20837402,0.10134888,0.11656189,0.26202393,0.03756714,0.0018920898,0.00018310547,0.15158081,0.2288971,0.17074585,0.12199402,0.109191895,0.21463013,0.0027770996,0.00018310547,0.18374634,0.22264099,0.122177124,0.12181091,0.1340332,0.043395996,0.17204285,0.00015258789
tallbuilding_art181.jpg,0.36776733,0.16511536,0.30795288,0.063812256,0.03262329,0.01953125,0.014526367,0.028671265,0.40629578,0.11520386,0.12069702,0.32899475,0.013504028,0.005264282,0.0048065186,0.0052337646,0.40855408,0.14060974,0.09182739,0.028366089,0.011108398,0.040039062,0.23957825,0.039916992
tallbuilding_archi296.jpg,0.4781189,0.179245,0.11834717,0.086502075,0.09220886,0.035247803,0.009170532,0.001159668,0.22555542,0.39141846,0.15286255,0.110061646,0.08502197,0.030776978,0.0026245117,0.0016784668,0.0060577393,0.11253357,0.48036194,0.24205017,0.119766235,0.03253174,0.004776001,0.0019226074
tallbuilding_art296.jpg,0.0,0.012878418,0.08102417,0.11039734,0.10536194,0.23083496,0.12123108,0.3382721,7.6293945e-05,0.038406372,0.17115784,0.14291382,0.15759277,0.20802307,0.10142517,0.18040466,0.05343628,0.20123291,0.20802307,0.14074707,0.10417175,0.18180847,0.103012085,0.0075683594
tallbuilding_art1729.jpg,0.05999756,0.25302124,0.08483887,0.047729492,0.050125122,0.17306519,0.2509613,0.08026123,0.1084137,0.23268127,0.07194519,0.043258667,0.0262146,0.09458923,0.36447144,0.058425903,0.07887268,0.24534607,0.08416748,0.04095459,0.029373169,0.017791748,0.34500122,0.15849304
tallbuilding_a279033.jpg,0.68914795,0.16880798,0.08755493,0.03263855,0.012313843,0.006790161,0.002532959,0.00021362305,0.14814758,0.38075256,0.18283081,0.13394165,0.07873535,0.046279907,0.021652222,0.007659912,0.02067566,0.052124023,0.29034424,0.28746033,0.1409607,0.10949707,0.06552124,0.033416748
tallbuilding_a462050.jpg,0.5088196,0.031677246,0.05809021,0.09484863,0.10638428,0.091781616,0.08113098,0.027267456,0.0119018555,0.02532959,0.09222412,0.26480103,0.3352356,0.16093445,0.08583069,0.023742676,0.006072998,0.032684326,0.08363342,0.11552429,0.19715881,0.32855225,0.21035767,0.026016235
tallbuilding_art306.jpg,0.0,0.035476685,0.09321594,0.06991577,0.28076172,0.3516388,0.07746887,0.09152222,0.0,0.0044403076,0.11401367,0.108551025,0.12709045,0.18673706,0.40811157,0.05105591,0.0,0.005432129,0.13290405,0.12638855,0.11604309,0.10227966,0.13464355,0.38230896
tallbuilding_a526079.jpg,0.22225952,0.20433044,0.14407349,0.20930481,0.13356018,0.052108765,0.028945923,0.00541687,0.24700928,0.06700134,0.07310486,0.30207825,0.21748352,0.06930542,0.021316528,0.0027008057,0.2421875,0.06941223,0.07296753,0.17982483,0.12440491,0.059661865,0.18069458,0.07084656
tallbuilding_a487039.jpg,0.042892456,0.36715698,0.1844635,0.13044739,0.10890198,0.09779358,0.05126953,0.017074585,0.017501831,0.15525818,0.4016266,0.14572144,0.10710144,0.10032654,0.053619385,0.018844604,0.01449585,0.0660553,0.1273346,0.27264404,0.3325653,0.1129303,0.056488037,0.017486572
tallbuilding_art1012.jpg,0.0,0.0078125,0.11584473,0.10772705,0.07467651,0.08274841,0.2664795,0.3447113,0.0,0.030197144,0.18171692,0.12068176,0.06813049,0.08644104,0.22131348,0.29151917,7.6293945e-05,0.04135132,0.22949219,0.09979248,0.077178955,0.0763855,0.08203125,0.39369202
tallbuilding_archi603.jpg,0.007095337,0.07180786,0.24349976,0.40083313,0.15991211,0.10450745,0.0113220215,0.0010223389,0.0042266846,0.048355103,0.20429993,0.23995972,0.35127258,0.116119385,0.034683228,0.001083374,0.02003479,0.11552429,0.1889801,0.15872192,0.1463623,0.13595581,0.22904968,0.0053710938
tallbuilding_art1352.jpg,0.25653076,0.5322876,0.13156128,0.050872803,0.021469116,0.005935669,0.0012817383,6.1035156e-05,3.0517578e-05,0.3387909,0.14881897,0.12788391,0.32765198,0.048828125,0.0071258545,0.000869751,0.009124756,0.2361145,0.27020264,0.07211304,0.028549194,0.025756836,0.3250122,0.03312683
tallbuilding_art617.jpg,0.19294739,0.102142334,0.1299591,0.055603027,0.043563843,0.012435913,0.1754303,0.2879181,0.28434753,0.14614868,0.066711426,0.03465271,0.02331543,0.2997284,0.14245605,0.0026397705,0.39871216,0.10397339,0.050094604,0.28767395,0.15235901,0.0058135986,0.0011291504,0.00024414062
tallbuilding_art1549.jpg,0.03074646,0.09362793,0.13380432,0.31196594,0.15396118,0.112960815,0.13615417,0.026779175,0.061141968,0.09729004,0.10118103,0.124923706,0.36723328,0.18791199,0.055541992,0.004776001,0.04058838,0.08256531,0.088516235,0.078323364,0.13508606,0.14372253,0.4227295,0.008468628
tallbuilding_art1754.jpg,0.10380554,0.34013367,0.29782104,0.08695984,0.032104492,0.04525757,0.057052612,0.036865234,0.066482544,0.15071106,0.1559143,0.28349304,0.1587677,0.09710693,0.06828308,0.019241333,0.099105835,0.13658142,0.12174988,0.05305481,0.04901123,0.19134521,0.3127594,0.036392212
tallbuilding_art1684.jpg,0.018569946,0.3300171,0.104599,0.13815308,0.25524902,0.13562012,0.013809204,0.003982544,0.010101318,0.06707764,0.349823,0.13615417,0.26559448,0.15098572,0.015960693,0.0043029785,0.034118652,0.07234192,0.08944702,0.36643982,0.2677765,0.15005493,0.017120361,0.0027008057
tallbuilding_art1713.jpg,0.13319397,0.28744507,0.40794373,0.083221436,0.032577515,0.019119263,0.022323608,0.014175415,0.1884613,0.31510925,0.10017395,0.30064392,0.054992676,0.026687622,0.013000488,0.00093078613,0.3409729,0.2761383,0.0592041,0.035064697,0.016494751,0.19862366,0.07234192,0.001159668
tallbuilding_a487056.jpg,0.16711426,0.25149536,0.36776733,0.07489014,0.049804688,0.035491943,0.038528442,0.014907837,0.14634705,0.21592712,0.17230225,0.15878296,0.19671631,0.04801941,0.04496765,0.016937256,0.1348114,0.19250488,0.15002441,0.117492676,0.063064575,0.056671143,0.26124573,0.02418518
tallbuilding_a223039.jpg,0.07258606,0.11354065,0.09577942,0.08331299,0.30793762,0.21282959,0.08503723,0.02897644,0.12301636,0.1179657,0.09106445,0.07556152,0.07510376,0.27122498,0.23616028,0.009902954,0.11357117,0.12863159,0.10568237,0.084732056,0.088012695,0.08558655,0.3713379,0.022445679
tallbuilding_art373.jpg,0.011505127,0.062072754,0.14526367,0.1646576,0.21574402,0.1583252,0.11427307,0.12815857,0.0037384033,0.027191162,0.058303833,0.10882568,0.15158081,0.26820374,0.206604,0.17555237,0.038101196,0.066345215,0.06324768,0.047058105,0.045562744,0.059402466,0.2618866,0.418396
tallbuilding_city1.jpg,0.10614014,0.14675903,0.17576599,0.17799377,0.11161804,0.06147766,0.053894043,0.16635132,0.074523926,0.11343384,0.11647034,0.1340332,0.18208313,0.15660095,0.08442688,0.13842773,0.0839386,0.13475037,0.12683105,0.1431427,0.06021118,0.1356659,0.22792053,0.08753967
tallbuilding_a212033.jpg,0.3569641,0.16011047,0.17938232,0.20222473,0.049316406,0.036697388,0.00920105,0.0061035156,0.34724426,0.17802429,0.12387085,0.17460632,0.09933472,0.019088745,0.046936035,0.010894775,0.3235321,0.2197113,0.16436768,0.088272095,0.010437012,0.120224,0.032913208,0.040542603
tallbuilding_a487062.jpg,0.14768982,0.25364685,0.11244202,0.08248901,0.067276,0.11231995,0.17288208,0.051254272,0.19784546,0.21595764,0.11135864,0.07850647,0.038009644,0.059448242,0.2275238,0.0713501,0.27616882,0.1713562,0.102645874,0.07006836,0.028060913,0.025650024,0.21902466,0.10702515
tallbuilding_art392.jpg,0.14430237,0.2361145,0.40675354,0.10975647,0.06187439,0.033996582,0.0071868896,1.5258789e-05,0.077697754,0.15260315,0.17675781,0.47161865,0.067337036,0.036392212,0.017440796,0.00015258789,0.009796143,0.0990448,0.1927948,0.16682434,0.46717834,0.05029297,0.013977051,9.1552734e-05
tallbuilding_art1718.jpg,0.024795532,0.050689697,0.30189514,0.44961548,0.13990784,0.020858765,0.010192871,0.0020446777,0.007980347,0.056045532,0.36009216,0.20852661,0.2708435,0.09274292,0.0037384033,3.0517578e-05,6.1035156e-05,0.010543823,0.10406494,0.18434143,0.17625427,0.112197876,0.23213196,0.18040466
tallbuilding_art1558.jpg,0.3736267,0.28160095,0.14369202,0.057739258,0.10687256,0.027114868,0.008758545,0.0005950928,0.3675232,0.14155579,0.0690155,0.22439575,0.1809082,0.013519287,0.0030059814,7.6293945e-05,0.3186798,0.18365479,0.0821228,0.06265259,0.083114624,0.058792114,0.21084595,0.0001373291
tallbuilding_art925.jpg,0.094314575,0.1734314,0.22903442,0.29570007,0.04446411,0.0625,0.058776855,0.041778564,0.07066345,0.18017578,0.12063599,0.15348816,0.33203125,0.071243286,0.038726807,0.03303528,0.03152466,0.15611267,0.12956238,0.13131714,0.095718384,0.0790863,0.35029602,0.026382446
tallbuilding_a487061.jpg,0.031677246,0.29040527,0.114746094,0.14845276,0.2820282,0.10069275,0.023666382,0.008331299,0.016189575,0.06352234,0.31344604,0.16007996,0.28823853,0.12388611,0.025650024,0.008987427,0.035339355,0.046020508,0.06985474,0.36094666,0.23712158,0.2140503,0.030441284,0.006225586
tallbuilding_art1183.jpg,0.052841187,0.11187744,0.50167847,0.1507721,0.07778931,0.05029297,0.027053833,0.027694702,0.023742676,0.07783508,0.22872925,0.3242035,0.19503784,0.06686401,0.045562744,0.038024902,0.039794922,0.14503479,0.28186035,0.114471436,0.075164795,0.26020813,0.060134888,0.023330688
tallbuilding_a244043.jpg,0.10664368,0.16186523,0.16644287,0.12716675,0.113220215,0.11135864,0.12425232,0.08905029,0.112594604,0.16642761,0.16973877,0.123916626,0.10865784,0.11053467,0.12159729,0.08653259,0.1211853,0.16986084,0.17889404,0.1360321,0.11592102,0.086883545,0.09698486,0.09423828
tallbuilding_a487049.jpg,0.23973083,0.12269592,0.1761322,0.14567566,0.079589844,0.09114075,0.09675598,0.04827881,0.22921753,0.07937622,0.11456299,0.13166809,0.11958313,0.122283936,0.12649536,0.076812744,0.17784119,0.11062622,0.09170532,0.12786865,0.091781616,0.082107544,0.19807434,0.11999512
tallbuilding_art453.jpg,0.11975098,0.18052673,0.013442993,0.24064636,0.32138062,0.075042725,0.03703308,0.012176514,0.0011291504,0.30140686,0.011520386,0.005935669,0.39396667,0.20903015,0.06652832,0.010482788,0.003967285,0.03161621,0.2709961,0.011001587,0.004852295,0.049987793,0.58514404,0.042434692
tallbuilding_a538076.jpg,0.087753296,0.15486145,0.24624634,0.19221497,0.09840393,0.099121094,0.08924866,0.03215027,0.050994873,0.09648132,0.11477661,0.22218323,0.23675537,0.16378784,0.08959961,0.025421143,0.045074463,0.064437866,0.10221863,0.10092163,0.10618591,0.11842346,0.34431458,0.11842346
tallbuilding_a812069.jpg,0.024169922,0.08607483,0.25712585,0.27697754,0.13497925,0.13327026,0.07975769,0.0076446533,0.018737793,0.098983765,0.10142517,0.19841003,0.4280243,0.10832214,0.04359436,0.0025024414,0.014892578,0.094696045,0.12095642,0.16992188,0.15562439,0.40312195,0.039367676,0.0014190674
tallbuilding_art459.jpg,0.091918945,0.17158508,0.1789856,0.1300354,0.07740784,0.031173706,0.026062012,0.29283142,0.02822876,0.16833496,0.1451416,0.17752075,0.08761597,0.058502197,0.024475098,0.31018066,0.18305969,0.08642578,0.14920044,0.12997437,0.077926636,0.047592163,0.020233154,0.30558777
tallbuilding_archi629.jpg,0.14172363,0.1578064,0.056762695,0.024841309,0.036605835,0.42170715,0.15979004,0.00076293945,0.13676453,0.16148376,0.06410217,0.025527954,0.0519104,0.42585754,0.13432312,3.0517578e-05,0.14549255,0.19436646,0.044296265,0.09992981,0.09516907,0.016418457,0.35290527,0.05142212
tallbuilding_a487065.jpg,0.109451294,0.1582489,0.31478882,0.11520386,0.10194397,0.11129761,0.07046509,0.018600464,0.17218018,0.118759155,0.11380005,0.13824463,0.19064331,0.15022278,0.09933472,0.016815186,0.17460632,0.12599182,0.11871338,0.07891846,0.07142639,0.088150024,0.28070068,0.06149292
tallbuilding_a808075.jpg,0.32966614,0.32092285,0.1822052,0.117492676,0.030960083,0.011749268,0.0043945312,0.002609253,0.1002655,0.13253784,0.12112427,0.4452057,0.17216492,0.020645142,0.0045928955,0.0034637451,0.051452637,0.15153503,0.15449524,0.07644653,0.15362549,0.35595703,0.052719116,0.003768921
tallbuilding_archi337.jpg,0.3627472,0.23762512,0.112197876,0.08065796,0.04598999,0.071624756,0.074783325,0.014373779,0.16845703,0.311203,0.19117737,0.09156799,0.0697937,0.086502075,0.07574463,0.005554199,0.28318787,0.07168579,0.122680664,0.19616699,0.13235474,0.14503479,0.04852295,0.00036621094
tallbuilding_art1617.jpg,0.079315186,0.209198,0.3086853,0.17170715,0.12036133,0.0801239,0.02772522,0.0028839111,0.08413696,0.14079285,0.14505005,0.4311676,0.15037537,0.03656006,0.011749268,0.00016784668,0.1904602,0.21237183,0.15510559,0.08996582,0.288208,0.06365967,0.00018310547,4.5776367e-05
tallbuilding_art1750.jpg,0.12020874,0.06852722,0.14350891,0.25605774,0.21263123,0.05734253,0.08540344,0.05632019,0.15753174,0.060287476,0.08786011,0.053527832,0.3212433,0.18534851,0.059066772,0.07513428,0.033294678,0.11956787,0.05722046,0.06593323,0.09451294,0.051483154,0.09535217,0.4826355
tallbuilding_art1349.jpg,0.09298706,0.106033325,0.17500305,0.289917,0.26301575,0.053344727,0.016998291,0.0027008057,0.08337402,0.11604309,0.12774658,0.3221283,0.280365,0.05432129,0.014129639,0.0018920898,0.0887146,0.08570862,0.11077881,0.14064026,0.20503235,0.3202362,0.04727173,0.0016174316
tallbuilding_art1316.jpg,0.19773865,0.06930542,0.07394409,0.09375,0.4072876,0.10731506,0.041290283,0.0093688965,0.108810425,0.1451416,0.069992065,0.09086609,0.07215881,0.40826416,0.096069336,0.00869751,0.009735107,0.033950806,0.1361084,0.14756775,0.10153198,0.1043396,0.44343567,0.023330688
tallbuilding_a438011.jpg,0.28892517,0.13391113,0.14839172,0.11903381,0.107406616,0.1035614,0.089920044,0.008850098,0.24003601,0.16386414,0.0811615,0.046783447,0.044281006,0.17636108,0.24310303,0.00440979,0.13734436,0.23117065,0.10864258,0.048187256,0.029174805,0.018981934,0.1309967,0.2955017
tallbuilding_art1708.jpg,0.41419983,0.22724915,0.13653564,0.08062744,0.06263733,0.052139282,0.023025513,0.0035858154,0.39135742,0.22639465,0.15130615,0.087905884,0.05027771,0.047683716,0.041122437,0.0039520264,0.28536987,0.23226929,0.22451782,0.11605835,0.05482483,0.03579712,0.04447937,0.0066833496
tallbuilding_art15.jpg,0.0034637451,0.07557678,0.21348572,0.25863647,0.15072632,0.07672119,0.07090759,0.15048218,0.01637268,0.1157074,0.20948792,0.21000671,0.12522888,0.078689575,0.083236694,0.16127014,0.005508423,0.0962677,0.19699097,0.22901917,0.06544495,0.11630249,0.11099243,0.17947388
